,alg,fun,dim,inst,run,fit,fungroup,logscore
44165,BH,2,5,5,6,1e-08,1,0.0
44166,BH,2,5,5,7,1e-08,1,0.0
44167,BH,2,5,5,8,1e-08,1,0.0
44168,BH,2,5,5,9,1e-08,1,0.0
44169,BH,2,5,5,10,1e-08,1,0.0
44170,BH,2,5,5,11,1e-08,1,0.0
44171,BH,2,5,5,12,1e-08,1,0.0
44172,BH,2,5,5,13,1e-08,1,0.0
44173,BH,2,5,5,14,1e-08,1,0.0
44174,BH,2,5,5,15,1e-08,1,0.0
44175,BH,2,5,6,1,1e-08,1,0.0
44176,BH,2,5,6,2,1e-08,1,0.0
44177,BH,2,5,6,3,1e-08,1,0.0
44178,BH,2,5,6,4,1e-08,1,0.0
44179,BH,2,5,6,5,1e-08,1,0.0
44180,BH,2,5,6,6,1e-08,1,0.0
44181,BH,2,5,6,7,1e-08,1,0.0
44182,BH,2,5,6,8,1e-08,1,0.0
44183,BH,2,5,6,9,1e-08,1,0.0
44184,BH,2,5,6,10,1e-08,1,0.0
44185,BH,2,5,6,11,1e-08,1,0.0
44186,BH,2,5,6,12,1e-08,1,0.0
44187,BH,2,5,6,13,1e-08,1,0.0
44188,BH,2,5,6,14,1e-08,1,0.0
44189,BH,2,5,6,15,1e-08,1,0.0
44190,BH,2,5,7,1,1e-08,1,0.0
44191,BH,2,5,7,2,1e-08,1,0.0
44192,BH,2,5,7,3,1e-08,1,0.0
44193,BH,2,5,7,4,1e-08,1,0.0
44194,BH,2,5,7,5,1e-08,1,0.0
44195,BH,2,5,7,6,1e-08,1,0.0
44196,BH,2,5,7,7,1e-08,1,0.0
44197,BH,2,5,7,8,1e-08,1,0.0
44198,BH,2,5,7,9,1e-08,1,0.0
44199,BH,2,5,7,10,1e-08,1,0.0
44200,BH,2,5,7,11,1e-08,1,0.0
44201,BH,2,5,7,12,1e-08,1,0.0
44202,BH,2,5,7,13,1e-08,1,0.0
44203,BH,2,5,7,14,1e-08,1,0.0
44204,BH,2,5,7,15,1e-08,1,0.0
44205,BH,2,5,8,1,1e-08,1,0.0
44206,BH,2,5,8,2,1e-08,1,0.0
44207,BH,2,5,8,3,1e-08,1,0.0
44208,BH,2,5,8,4,1e-08,1,0.0
44209,BH,2,5,8,5,1e-08,1,0.0
44210,BH,2,5,8,6,1e-08,1,0.0
44211,BH,2,5,8,7,1e-08,1,0.0
44212,BH,2,5,8,8,1e-08,1,0.0
44213,BH,2,5,8,9,1e-08,1,0.0
44214,BH,2,5,8,10,1e-08,1,0.0
44215,BH,2,5,8,11,1e-08,1,0.0
44216,BH,2,5,8,12,1e-08,1,0.0
44217,BH,2,5,8,13,1e-08,1,0.0
44218,BH,2,5,8,14,1e-08,1,0.0
44219,BH,2,5,8,15,1e-08,1,0.0
44220,BH,2,5,9,1,1e-08,1,0.0
44221,BH,2,5,9,2,1e-08,1,0.0
44222,BH,2,5,9,3,1e-08,1,0.0
44223,BH,2,5,9,4,1e-08,1,0.0
44224,BH,2,5,9,5,1e-08,1,0.0
44225,BH,2,5,9,6,1e-08,1,0.0
44226,BH,2,5,9,7,1e-08,1,0.0
44227,BH,2,5,9,8,1e-08,1,0.0
44228,BH,2,5,9,9,1e-08,1,0.0
44229,BH,2,5,9,10,1e-08,1,0.0
44230,BH,2,5,9,11,1e-08,1,0.0
44231,BH,2,5,9,12,1e-08,1,0.0
44232,BH,2,5,9,13,1e-08,1,0.0
44233,BH,2,5,9,14,1e-08,1,0.0
44234,BH,2,5,9,15,1e-08,1,0.0
44235,BH,2,5,10,1,1e-08,1,0.0
44236,BH,2,5,10,2,1e-08,1,0.0
44237,BH,2,5,10,3,1e-08,1,0.0
44238,BH,2,5,10,4,1e-08,1,0.0
44239,BH,2,5,10,5,1e-08,1,0.0
44240,BH,2,5,10,6,1e-08,1,0.0
44241,BH,2,5,10,7,1e-08,1,0.0
44242,BH,2,5,10,8,1e-08,1,0.0
44243,BH,2,5,10,9,1e-08,1,0.0
44244,BH,2,5,10,10,1e-08,1,0.0
44245,BH,2,5,10,11,1e-08,1,0.0
44246,BH,2,5,10,12,1e-08,1,0.0
44247,BH,2,5,10,13,1e-08,1,0.0
44248,BH,2,5,10,14,1e-08,1,0.0
44249,BH,2,5,10,15,1e-08,1,0.0
44250,BH,2,5,11,1,1e-08,1,0.0
44251,BH,2,5,11,2,1e-08,1,0.0
44252,BH,2,5,11,3,1e-08,1,0.0
44253,BH,2,5,11,4,1e-08,1,0.0
44254,BH,2,5,11,5,1e-08,1,0.0
44255,BH,2,5,11,6,1e-08,1,0.0
44256,BH,2,5,11,7,1e-08,1,0.0
44257,BH,2,5,11,8,1e-08,1,0.0
44258,BH,2,5,11,9,1e-08,1,0.0
44259,BH,2,5,11,10,1e-08,1,0.0
44260,BH,2,5,11,11,1e-08,1,0.0
44261,BH,2,5,11,12,1e-08,1,0.0
44262,BH,2,5,11,13,1e-08,1,0.0
44263,BH,2,5,11,14,1e-08,1,0.0
44264,BH,2,5,11,15,1e-08,1,0.0
44265,BH,2,5,12,1,1e-08,1,0.0
44266,BH,2,5,12,2,1e-08,1,0.0
44267,BH,2,5,12,3,1e-08,1,0.0
44268,BH,2,5,12,4,1e-08,1,0.0
44269,BH,2,5,12,5,1e-08,1,0.0
44270,BH,2,5,12,6,1e-08,1,0.0
44271,BH,2,5,12,7,1e-08,1,0.0
44272,BH,2,5,12,8,1e-08,1,0.0
44273,BH,2,5,12,9,1e-08,1,0.0
44274,BH,2,5,12,10,1e-08,1,0.0
44275,BH,2,5,12,11,1e-08,1,0.0
44276,BH,2,5,12,12,1e-08,1,0.0
44277,BH,2,5,12,13,1e-08,1,0.0
44278,BH,2,5,12,14,1e-08,1,0.0
44279,BH,2,5,12,15,1e-08,1,0.0
44280,BH,2,5,13,1,1e-08,1,0.0
44281,BH,2,5,13,2,1e-08,1,0.0
44282,BH,2,5,13,3,1e-08,1,0.0
44283,BH,2,5,13,4,1e-08,1,0.0
44284,BH,2,5,13,5,1e-08,1,0.0
44285,BH,2,5,13,6,1e-08,1,0.0
44286,BH,2,5,13,7,1e-08,1,0.0
44287,BH,2,5,13,8,1e-08,1,0.0
44288,BH,2,5,13,9,1e-08,1,0.0
44289,BH,2,5,13,10,1e-08,1,0.0
44290,BH,2,5,13,11,1e-08,1,0.0
44291,BH,2,5,13,12,1e-08,1,0.0
44292,BH,2,5,13,13,1e-08,1,0.0
44293,BH,2,5,13,14,1e-08,1,0.0
44294,BH,2,5,13,15,1e-08,1,0.0
44295,BH,2,5,14,1,1e-08,1,0.0
44296,BH,2,5,14,2,1e-08,1,0.0
44297,BH,2,5,14,3,1e-08,1,0.0
44298,BH,2,5,14,4,1e-08,1,0.0
44299,BH,2,5,14,5,1e-08,1,0.0
44300,BH,2,5,14,6,1e-08,1,0.0
44301,BH,2,5,14,7,1e-08,1,0.0
44302,BH,2,5,14,8,1e-08,1,0.0
44303,BH,2,5,14,9,1e-08,1,0.0
44304,BH,2,5,14,10,1e-08,1,0.0
44305,BH,2,5,14,11,1e-08,1,0.0
44306,BH,2,5,14,12,1e-08,1,0.0
44307,BH,2,5,14,13,1e-08,1,0.0
44308,BH,2,5,14,14,1e-08,1,0.0
44309,BH,2,5,14,15,1e-08,1,0.0
44310,BH,2,5,15,1,1e-08,1,0.0
44311,BH,2,5,15,2,1e-08,1,0.0
44312,BH,2,5,15,3,1e-08,1,0.0
44313,BH,2,5,15,4,1e-08,1,0.0
44314,BH,2,5,15,5,1e-08,1,0.0
44315,BH,2,5,15,6,1e-08,1,0.0
44316,BH,2,5,15,7,1e-08,1,0.0
44317,BH,2,5,15,8,1e-08,1,0.0
44318,BH,2,5,15,9,1e-08,1,0.0
44319,BH,2,5,15,10,1e-08,1,0.0
44320,BH,2,5,15,11,1e-08,1,0.0
44321,BH,2,5,15,12,1e-08,1,0.0
44322,BH,2,5,15,13,1e-08,1,0.0
44323,BH,2,5,15,14,1e-08,1,0.0
44324,BH,2,5,15,15,1e-08,1,0.0
44325,BH,2,10,1,1,1.19144e-05,1,7.082917938577612
44326,BH,2,10,1,2,1.02585e-06,1,4.6306917232181695
44327,BH,2,10,1,3,5.33574e-06,1,6.2795977677771
44328,BH,2,10,1,4,6.80938e-06,1,6.52347125942045
44329,BH,2,10,1,5,6.39346e-06,1,6.460445778883496
44330,BH,2,10,1,6,8.47275e-06,1,6.742025317281102
44331,BH,2,10,1,7,5.75068e-06,1,6.35448829467465
44332,BH,2,10,1,8,1.63177e-06,1,5.094835501225699
44333,BH,2,10,1,9,3.82883e-07,1,3.6451443664884344
44334,BH,2,10,1,10,6.40793e-06,1,6.46270647184929
44335,BH,2,10,1,11,8.81582e-06,1,6.781718020767344
44336,BH,2,10,1,12,6.33761e-07,1,4.149086818762688
44337,BH,2,10,1,13,1.7677e-06,1,5.174849452547792
44338,BH,2,10,1,14,6.4223e-06,1,6.464946494983513
44339,BH,2,10,1,15,4.10222e-07,1,3.714113383580522
44340,BH,2,10,2,1,7.56937e-07,1,4.3266949337304865
44341,BH,2,10,2,2,4.44635e-07,1,3.794668627884745
44342,BH,2,10,2,3,4.0551e-07,1,3.7025604411698003
44343,BH,2,10,2,4,1.16681e-06,1,4.759443715411886
44344,BH,2,10,2,5,6.38415e-07,1,4.156403449106122
44345,BH,2,10,2,6,7.11901e-07,1,4.265353763806465
44346,BH,2,10,2,7,1.52103e-06,1,5.024557922936612
44347,BH,2,10,2,8,9.2218e-07,1,4.524155339273815
44348,BH,2,10,2,9,1.29662e-06,1,4.864931064585467
44349,BH,2,10,2,10,2.69304e-07,1,3.293255760036629
44350,BH,2,10,2,11,1.51947e-06,1,5.023531775831276
44351,BH,2,10,2,12,1.6707e-06,1,5.118412886269687
44352,BH,2,10,2,13,3.05289e-06,1,5.721258868957437
44353,BH,2,10,2,14,7.21245e-07,1,4.278393792395222
44354,BH,2,10,2,15,7.37966e-06,1,6.603897753078492
44355,BH,2,10,3,1,2.98927e-06,1,5.700199396424726
44356,BH,2,10,3,2,6.52144e-06,1,6.480265396436623
44357,BH,2,10,3,3,3.76252e-06,1,5.9302591316635755
44358,BH,2,10,3,4,3.58339e-07,1,3.578894372728057
44359,BH,2,10,3,5,6.58229e-07,1,4.186967802100966
44360,BH,2,10,3,6,1.70137e-06,1,5.136603994854373
44361,BH,2,10,3,7,1.27629e-06,1,4.849127617815428
44362,BH,2,10,3,8,1.64416e-06,1,5.102399801487419
44363,BH,2,10,3,9,1.03491e-06,1,4.639484652402747
44364,BH,2,10,3,10,3.11832e-06,1,5.742464581248545
44365,BH,2,10,3,11,2.52066e-06,1,5.529690957982263
44366,BH,2,10,3,12,1.99129e-06,1,5.2939528559129485
44367,BH,2,10,3,13,3.33837e-06,1,5.810652849902158
44368,BH,2,10,3,14,2.5123e-06,1,5.526368854214829
44369,BH,2,10,3,15,1.78966e-06,1,5.187195843665005
44370,BH,2,10,4,1,2.79611e-06,1,5.633399351502806
44371,BH,2,10,4,2,2.1482e-06,1,5.369800468169901
44372,BH,2,10,4,3,1.45577e-05,1,7.2832902492455585
44373,BH,2,10,4,4,6.16158e-06,1,6.4235034241511775
44374,BH,2,10,4,5,5.55774e-06,1,6.320361736797156
44375,BH,2,10,4,6,8.28044e-06,1,6.719066293069993
44376,BH,2,10,4,7,1.95926e-06,1,5.2777370369197785
44377,BH,2,10,4,8,2.20363e-06,1,5.3952761865978855
44378,BH,2,10,4,9,9.45806e-07,1,4.5494523810315135
44379,BH,2,10,4,10,1.40238e-06,1,4.943340979244886
44380,BH,2,10,4,11,3.13712e-05,1,8.051060460567111
44381,BH,2,10,4,12,1.49433e-06,1,5.006848131841677
44382,BH,2,10,4,13,8.08757e-06,1,6.695498501109956
44383,BH,2,10,4,14,9.80793e-06,1,6.888361428125483
44384,BH,2,10,4,15,6.84412e-07,1,4.225974982476359
44385,BH,2,10,5,1,7.81208e-07,1,4.358256346611445
44386,BH,2,10,5,2,1.4983e-06,1,5.009501318055053
44387,BH,2,10,5,3,4.13252e-07,1,3.721472483380797
44388,BH,2,10,5,4,9.68902e-07,1,4.573578378591294
44389,BH,2,10,5,5,1.09136e-06,1,4.692594810912364
44390,BH,2,10,5,6,2.48454e-06,1,5.515257717737605
44391,BH,2,10,5,7,7.62521e-07,1,4.334044956091882
44392,BH,2,10,5,8,9.89539e-07,1,4.594654085117246
44393,BH,2,10,5,9,3.18323e-07,1,3.4604814975587295
44394,BH,2,10,5,10,2.91586e-06,1,5.675334988008003
44395,BH,2,10,5,11,1.108e-07,1,2.405141681319138
44396,BH,2,10,5,12,1.8811e-06,1,5.237026898104929
44397,BH,2,10,5,13,1.22057e-06,1,4.804488148737947
44398,BH,2,10,5,14,7.17024e-06,1,6.575109312842766
44399,BH,2,10,5,15,3.11269e-06,1,5.740657490092504
44400,BH,2,10,6,1,9.16125e-07,1,4.517567725251968
44401,BH,2,10,6,2,4.69642e-07,1,3.8493856093399383
44402,BH,2,10,6,3,5.43139e-07,1,3.9947801794482865
44403,BH,2,10,6,4,2.94954e-07,1,3.3842343189836943
44404,BH,2,10,6,5,8.61995e-07,1,4.456664377188788
44405,BH,2,10,6,6,2.77172e-07,1,3.3220531591188287
44406,BH,2,10,6,7,3.05135e-07,1,3.4181692086355433
44407,BH,2,10,6,8,6.18451e-07,1,4.124632871771255
44408,BH,2,10,6,9,8.73869e-07,1,4.470345385843999
44409,BH,2,10,6,10,3.50648e-07,1,3.557197778279466
44410,BH,2,10,6,11,2.00317e-07,1,2.9973160187672074
44411,BH,2,10,6,12,2.8876e-07,1,3.3630108002769146
44412,BH,2,10,6,13,5.57581e-07,1,4.021022691266264
44413,BH,2,10,6,14,7.13257e-07,1,4.267256711282039
44414,BH,2,10,6,15,7.0697e-07,1,4.25840313918752
44415,BH,2,10,7,1,1.53632e-06,1,5.034560132348529
44416,BH,2,10,7,2,2.24144e-07,1,3.1097036094597126
44417,BH,2,10,7,3,4.12012e-07,1,3.718467382144913
44418,BH,2,10,7,4,7.3036e-07,1,4.290952470274487
44419,BH,2,10,7,5,5.66494e-07,1,4.036881396067529
44420,BH,2,10,7,6,1.31308e-07,1,2.5749606156284384
44421,BH,2,10,7,7,5.15542e-07,1,3.9426336814409177
44422,BH,2,10,7,8,3.41158e-07,1,3.529760620087704
44423,BH,2,10,7,9,4.67533e-07,1,3.8448848414787578
44424,BH,2,10,7,10,3.43706e-07,1,3.537201547794036
44425,BH,2,10,7,11,3.19023e-07,1,3.462678107505176
44426,BH,2,10,7,12,1.13775e-07,1,2.4316377209086597
44427,BH,2,10,7,13,7.59945e-08,1,2.028075876252512
44428,BH,2,10,7,14,1.27089e-07,1,2.5423025354292887
44429,BH,2,10,7,15,1.73769e-07,1,2.855141737990291
44430,BH,2,10,8,1,3.11473e-07,1,3.4387275641091857
44431,BH,2,10,8,2,6.92884e-07,1,4.238277504017507
44432,BH,2,10,8,3,2.24168e-07,1,3.10981067775154
44433,BH,2,10,8,4,3.71278e-07,1,3.6143660151542734
44434,BH,2,10,8,5,6.74778e-07,1,4.211798654893784
44435,BH,2,10,8,6,7.83272e-07,1,4.36089492453827
44436,BH,2,10,8,7,3.9254e-07,1,3.6700533498638874
44437,BH,2,10,8,8,5.35292e-07,1,3.980227299402898
44438,BH,2,10,8,9,2.01759e-07,1,3.0044888228264583
44439,BH,2,10,8,10,2.89555e-07,1,3.3657601687034138
44440,BH,2,10,8,11,3.37341e-07,1,3.518509195199722
44441,BH,2,10,8,12,9.1396e-07,1,4.515201713826298
44442,BH,2,10,8,13,1.49947e-06,1,5.010281898325992
44443,BH,2,10,8,14,2.03274e-07,1,3.0119697296436523
44444,BH,2,10,8,15,4.76207e-07,1,3.863267540656683
44445,BH,2,10,9,1,4.39204e-07,1,3.7823789046279264
44446,BH,2,10,9,2,1.43455e-06,1,4.966021397170237
44447,BH,2,10,9,3,2.34276e-07,1,3.1539148144946196
44448,BH,2,10,9,4,2.78263e-07,1,3.325981616645259
44449,BH,2,10,9,5,2.12772e-06,1,5.360221169862852
44450,BH,2,10,9,6,1.3955e-07,1,2.6358378669882856
44451,BH,2,10,9,7,4.51016e-07,1,3.8089177225977524
44452,BH,2,10,9,8,4.41831e-07,1,3.788342363026952
44453,BH,2,10,9,9,1.74145e-06,1,5.159888285518421
44454,BH,2,10,9,10,9.88324e-07,1,4.593425486217492
44455,BH,2,10,9,11,1.2865e-06,1,4.857095538727753
44456,BH,2,10,9,12,6.09718e-07,1,4.110411462200028
44457,BH,2,10,9,13,1.11305e-07,1,2.4096890879082467
44458,BH,2,10,9,14,1.56665e-06,1,5.054109767681535
44459,BH,2,10,9,15,1.93359e-06,1,5.264548564681399
44460,BH,2,10,10,1,6.34552e-07,1,4.150334145097047
44461,BH,2,10,10,2,4.06409e-07,1,3.7047749486943062
44462,BH,2,10,10,3,1.56741e-06,1,5.054594761596711
44463,BH,2,10,10,4,5.76172e-07,1,4.053821134237532
44464,BH,2,10,10,5,2.1324e-07,1,3.0598331989605145
44465,BH,2,10,10,6,1.62948e-06,1,5.093431131504658
44466,BH,2,10,10,7,7.90484e-07,1,4.370060323096436
44467,BH,2,10,10,8,6.76332e-07,1,4.214098986747226
44468,BH,2,10,10,9,2.50884e-06,1,5.524990680912492
44469,BH,2,10,10,10,1.90898e-06,1,5.251739253987455
44470,BH,2,10,10,11,5.77098e-07,1,4.055427003112988
44471,BH,2,10,10,12,3.11629e-07,1,3.43922828470793
44472,BH,2,10,10,13,1.32503e-06,1,4.886605286679396
44473,BH,2,10,10,14,1.15626e-06,1,4.750360844443839
44474,BH,2,10,10,15,2.68127e-06,1,5.591460748861921
44475,BH,2,10,11,1,1.47253e-06,1,4.992152195838591
44476,BH,2,10,11,2,1.64858e-06,1,5.105084497305974
44477,BH,2,10,11,3,8.02321e-07,1,4.384923684170612
44478,BH,2,10,11,4,1.70383e-06,1,5.138048844160115
44479,BH,2,10,11,5,2.66227e-07,1,3.2817642353216665
44480,BH,2,10,11,6,6.10108e-07,1,4.111050897682283
44481,BH,2,10,11,7,2.26028e-07,1,3.118073792409346
44482,BH,2,10,11,8,1.18348e-06,1,4.773629436788897
44483,BH,2,10,11,9,9.52953e-07,1,4.55698049150065
44484,BH,2,10,11,10,1.22068e-06,1,4.804578266505545
44485,BH,2,10,11,11,1.58223e-06,1,5.064005430353957
44486,BH,2,10,11,12,1.53109e-06,1,5.031150086043634
44487,BH,2,10,11,13,8.50676e-07,1,4.443446234529169
44488,BH,2,10,11,14,1.05717e-06,1,4.660765712488963
44489,BH,2,10,11,15,1.41084e-06,1,4.9493554576736045
44490,BH,2,10,12,1,4.59377e-06,1,6.12987122369912
44491,BH,2,10,12,2,7.44909e-06,1,6.613262063267921
44492,BH,2,10,12,3,2.89209e-06,1,5.667149610132332
44493,BH,2,10,12,4,7.32822e-07,1,4.29431774174929
44494,BH,2,10,12,5,4.68884e-06,1,6.150355403099197
44495,BH,2,10,12,6,6.32543e-06,1,6.449748202480579
44496,BH,2,10,12,7,5.77054e-07,1,4.055350756656678
44497,BH,2,10,12,8,2.32308e-06,1,5.448064077409812
44498,BH,2,10,12,9,4.07344e-06,1,6.009658037299946
44499,BH,2,10,12,10,6.05806e-06,1,6.406559802802922
44500,BH,2,10,12,11,4.11249e-06,1,6.019198870465683
44501,BH,2,10,12,12,2.34058e-06,1,5.455568947892544
44502,BH,2,10,12,13,2.46612e-06,1,5.507816251346783
44503,BH,2,10,12,14,1.91255e-05,1,7.556192709149798
44504,BH,2,10,12,15,5.04169e-06,1,6.2229115293253505
44505,BH,2,10,13,1,7.8568e-06,1,6.666549584849519
44506,BH,2,10,13,2,7.38699e-06,1,6.6048905308042505
44507,BH,2,10,13,3,5.82984e-06,1,6.368159741720032
44508,BH,2,10,13,4,1.19674e-05,1,7.087356472273638
44509,BH,2,10,13,5,1.44852e-06,1,4.97571253150699
44510,BH,2,10,13,6,1.36046e-05,1,7.215578156835553
44511,BH,2,10,13,7,1.20281e-06,1,4.789830672019922
44512,BH,2,10,13,8,1.2274e-05,1,7.112653389954996
44513,BH,2,10,13,9,1.72394e-06,1,5.149782554839739
44514,BH,2,10,13,10,1.20647e-06,1,4.792868926449005
44515,BH,2,10,13,11,1.23721e-05,1,7.1206141235457885
44516,BH,2,10,13,12,5.04024e-06,1,6.222623885985237
44517,BH,2,10,13,13,1.69686e-06,1,5.1339496703101775
44518,BH,2,10,13,14,2.884e-05,1,7.966933498404839
44519,BH,2,10,13,15,1.98745e-05,1,7.594607688979334
44520,BH,2,10,14,1,7.73962e-06,1,6.651522776777263
44521,BH,2,10,14,2,1.62745e-05,1,7.394769651644589
44522,BH,2,10,14,3,1.02121e-05,1,6.92874347772048
44523,BH,2,10,14,4,1.47168e-05,1,7.294159884351559
44524,BH,2,10,14,5,3.61282e-06,1,5.889658816818428
44525,BH,2,10,14,6,2.57323e-05,1,7.852917198104047
44526,BH,2,10,14,7,2.09611e-06,1,5.345253431985842
44527,BH,2,10,14,8,9.56054e-06,1,6.862814396811812
44528,BH,2,10,14,9,1.84948e-05,1,7.522659797480598
44529,BH,2,10,14,10,1.6973e-05,1,7.4367940321674855
44530,BH,2,10,14,11,2.8998e-06,1,5.669811955085048
44531,BH,2,10,14,12,6.40023e-06,1,6.461504113207981
44532,BH,2,10,14,13,1.13615e-05,1,7.035400632817806
44533,BH,2,10,14,14,1.17497e-05,1,7.0689978943374205
44534,BH,2,10,14,15,5.55674e-06,1,6.320181791356128
44535,BH,2,10,15,1,6.85616e-07,1,4.227732611240086
44536,BH,2,10,15,2,1.47873e-06,1,4.996353797270486
44537,BH,2,10,15,3,6.06135e-07,1,4.104517640542437
44538,BH,2,10,15,4,5.32479e-07,1,3.974958367192172
44539,BH,2,10,15,5,4.104e-07,1,3.714547200862514
44540,BH,2,10,15,6,4.99918e-07,1,3.9118589919786757
44541,BH,2,10,15,7,2.97357e-07,1,3.3923483441627837
44542,BH,2,10,15,8,3.07242e-07,1,3.425050617684315
44543,BH,2,10,15,9,1.04492e-07,1,2.346525420456411
44544,BH,2,10,15,10,2.58566e-07,1,3.2525658875149874
44545,BH,2,10,15,11,5.09887e-07,1,3.93160403954692
44546,BH,2,10,15,12,3.39057e-07,1,3.5235831418451116
44547,BH,2,10,15,13,6.278e-07,1,4.139636551413807
44548,BH,2,10,15,14,8.33172e-07,1,4.422655010451238
44549,BH,2,10,15,15,2.4264e-07,1,3.18899377038628
44550,BH,2,20,1,1,0.000869903,1,11.373551897167902
44551,BH,2,20,1,2,0.00136881,1,11.826867214208589
44552,BH,2,20,1,3,0.00229094,1,12.34188767866171
44553,BH,2,20,1,4,0.00141619,1,11.86089563203128
44554,BH,2,20,1,5,0.0014273,1,11.868710012623815
44555,BH,2,20,1,6,0.000993374,1,11.506277415578746
44556,BH,2,20,1,7,0.00108106,1,11.590867506249813
44557,BH,2,20,1,8,0.000812323,1,11.305068230306217
44558,BH,2,20,1,9,0.00036565,1,10.506846777705052
44559,BH,2,20,1,10,0.000928188,1,11.438404484463375
44560,BH,2,20,1,11,0.00242212,1,12.397568654703667
44561,BH,2,20,1,12,0.00373498,1,12.83066792878833
44562,BH,2,20,1,13,0.00117619,1,11.675205866022356
44563,BH,2,20,1,14,0.000911792,1,11.420582079875027
44564,BH,2,20,1,15,0.000492437,1,10.804536719636204
44565,BH,2,20,2,1,0.000312053,1,10.348343231165867
44566,BH,2,20,2,2,0.000298328,1,10.303363738340067
44567,BH,2,20,2,3,0.00032434,1,10.38696253427932
44568,BH,2,20,2,4,8.71181e-05,1,9.072434855375896
44569,BH,2,20,2,5,0.000437806,1,10.68694607587102
44570,BH,2,20,2,6,0.000438507,1,10.688545961184886
44571,BH,2,20,2,7,0.000562157,1,10.936951356298808
44572,BH,2,20,2,8,0.000279746,1,10.239052234597116
44573,BH,2,20,2,9,0.000319608,1,10.372265430856045
44574,BH,2,20,2,10,0.000280766,1,10.242691768187573
44575,BH,2,20,2,11,0.00121258,1,11.70567578600463
44576,BH,2,20,2,12,0.000189073,1,9.847303369861201
44577,BH,2,20,2,13,0.000169405,1,9.737462483709065
44578,BH,2,20,2,14,0.000174826,1,9.768961379567383
44579,BH,2,20,2,15,0.00193312,1,12.172060742938468
44580,BH,2,20,3,1,0.000782786,1,11.268029536832964
44581,BH,2,20,3,2,0.000500009,1,10.819796284248286
44582,BH,2,20,3,3,0.000468432,1,10.754561133055306
44583,BH,2,20,3,4,0.00017729,1,9.782956995898381
44584,BH,2,20,3,5,0.000727874,1,11.19529814228216
44585,BH,2,20,3,6,0.000295387,1,10.293456546992408
44586,BH,2,20,3,7,0.000318293,1,10.368142528202709
44587,BH,2,20,3,8,0.00105305,1,11.564616180375584
44588,BH,2,20,3,9,0.000276138,1,10.226070926746893
44589,BH,2,20,3,10,0.000579807,1,10.967865475531433
44590,BH,2,20,3,11,0.00104055,1,11.55267488448751
44591,BH,2,20,3,12,0.00076558,1,11.245803902483631
44592,BH,2,20,3,13,0.000456246,1,10.728202323723073
44593,BH,2,20,3,14,0.000410347,1,10.622173329204871
44594,BH,2,20,3,15,0.00116845,1,11.668603549149907
44595,BH,2,20,4,1,0.000953239,1,11.46503584518895
44596,BH,2,20,4,2,0.00407189,1,12.917032730101116
44597,BH,2,20,4,3,0.00202472,1,12.218356884363393
44598,BH,2,20,4,4,0.00166431,1,12.022336088094837
44599,BH,2,20,4,5,0.00110116,1,11.60928963458664
44600,BH,2,20,4,6,0.000318553,1,10.368959052180077
44601,BH,2,20,4,7,0.000376247,1,10.535416028597462
44602,BH,2,20,4,8,0.00128388,1,11.762812207926606
44603,BH,2,20,4,9,0.000359,1,10.48849257447637
44604,BH,2,20,4,10,0.001066,1,11.57683879071388
44605,BH,2,20,4,11,0.000674607,1,11.119300485081224
44606,BH,2,20,4,12,0.00130493,1,11.779074864459474
44607,BH,2,20,4,13,0.00348477,1,12.76132750987425
44608,BH,2,20,4,14,0.00228352,1,12.338643577059571
44609,BH,2,20,4,15,0.00182131,1,12.112481487361165
44610,BH,2,20,5,1,0.000150512,1,9.619213001217688
44611,BH,2,20,5,2,0.000380022,1,10.545399331769529
44612,BH,2,20,5,3,0.000983414,1,11.496200377187556
44613,BH,2,20,5,4,0.000369599,1,10.517588820124255
44614,BH,2,20,5,5,0.000229177,1,10.039664816753234
44615,BH,2,20,5,6,0.000390834,1,10.573453103395892
44616,BH,2,20,5,7,0.000606073,1,11.012170626848642
44617,BH,2,20,5,8,0.000318809,1,10.369762363371414
44618,BH,2,20,5,9,0.0013695,1,11.827371174691224
44619,BH,2,20,5,10,0.00118638,1,11.683832118948885
44620,BH,2,20,5,11,0.000396606,1,10.588113530552391
44621,BH,2,20,5,12,0.000193415,1,9.87000832546196
44622,BH,2,20,5,13,0.00045164,1,10.718055588300412
44623,BH,2,20,5,14,0.000711236,1,11.17217448757937
44624,BH,2,20,5,15,0.00130564,1,11.779618806983525
44625,BH,2,20,6,1,0.00076372,1,11.243371415833355
44626,BH,2,20,6,2,0.000189906,1,9.85169939888382
44627,BH,2,20,6,3,0.00029415,1,10.289260027298557
44628,BH,2,20,6,4,0.000139863,1,9.545833558055214
44629,BH,2,20,6,5,0.000134534,1,9.506987141188546
44630,BH,2,20,6,6,7.37389e-05,1,8.905700661405907
44631,BH,2,20,6,7,3.84329e-05,1,8.25408404959648
44632,BH,2,20,6,8,0.0001536,1,9.639522006701663
44633,BH,2,20,6,9,0.000202519,1,9.916003895293686
44634,BH,2,20,6,10,0.000276512,1,10.22742440564708
44635,BH,2,20,6,11,0.000292093,1,10.282242430698881
44636,BH,2,20,6,12,0.000507509,1,10.834684630736936
44637,BH,2,20,6,13,0.000370128,1,10.519019077746806
44638,BH,2,20,6,14,0.000433896,1,10.677975060035914
44639,BH,2,20,6,15,0.000160988,1,9.686500014033255
